,author,candidate,label
33045,H. Zetterberg,"Dao, B",0
33046,H. Zetterberg,"Zehra, M",0
33047,H. Zetterberg,"Pillai, SS",0
33048,H. Zetterberg,"Lakhani, Hari Vishal",0
33049,H. Zetterberg,"Thompson, E",0
33050,H. Zetterberg,"Sodhi, K",0
33051,H. Zetterberg,"Tirona, MT",0
33052,H. Zetterberg,"Lakhani, HV",0
33053,H. Zetterberg,"Puri, N",0
33054,H. Zetterberg,"Chaudhry, H",0
33055,H. Zetterberg,"Bonsu, G",0
33056,H. Zetterberg,"Pereira, DG",0
33057,H. Zetterberg,"Pillai, Sneha S.",0
33058,H. Zetterberg,"Harrington, Michael G",0
33059,H. Zetterberg,"Fonteh, Alfred N",0
33060,H. Zetterberg,"King, KS",0
33061,H. Zetterberg,"Lee, R",0
33062,H. Zetterberg,"Arakaki, Xianghong",0
33063,H. Zetterberg,M.G. Harrington,0
33064,H. Zetterberg,A.N. Fonteh,0
33065,H. Zetterberg,"Pogoda, Janice M.",0
33066,H. Zetterberg,"Chui, H",0
33067,H. Zetterberg,"King, Kevin S.",0
33068,H. Zetterberg,"Tran, T",0
33069,H. Zetterberg,"Edminster, SP",0
33070,H. Zetterberg,"Shenoi, S",0
33071,H. Zetterberg,"Castor, KJ",0
33072,H. Zetterberg,"Harrington, M. G. ",0
33073,H. Zetterberg,"Edminster, Sarah P.",0
33074,H. Zetterberg,X. Arakaki,0
33075,H. Zetterberg,"Chiang, AJ",0
33076,H. Zetterberg,"Fonteh, AN",0
33077,H. Zetterberg,"Harrington, MG",0
33078,H. Zetterberg,"Pogoda, JM",0
33079,H. Zetterberg,"Zlokovic, Berislav, V",0
33080,H. Zetterberg,"Fonteh, Alfred N.",0
33081,H. Zetterberg,"Arakaki, X",0
33082,H. Zetterberg,"Montagne, A",0
33083,H. Zetterberg,"Sagare, AP",0
33084,H. Zetterberg,"Sweeney, MD",0
33085,H. Zetterberg,"Gross, NB",0
33086,H. Zetterberg,"Cowan, RP",0
33087,H. Zetterberg,"Bowman, GL",0
33088,H. Zetterberg,"Scarmeas, N",0
33089,H. Zetterberg,"Samieri, C",0
33090,H. Zetterberg,"Cunnane, S",0
33091,H. Zetterberg,"Tanzi, R",0
33092,H. Zetterberg,"Zlokovic, BV",0
33093,H. Zetterberg,"Albensi, BC",0
33094,H. Zetterberg,"Johnson, LA",0
33095,H. Zetterberg,"Swerdlow, RH",0
33096,H. Zetterberg,"Feldman, HH",0
33097,H. Zetterberg,"Luchsinger, JA",0
33098,H. Zetterberg,"Kalaria, R",0
33099,H. Zetterberg,"Gibson, GE",0
33100,H. Zetterberg,"Graff, J",0
33101,H. Zetterberg,"Harrington, Michael G.",0
33102,H. Zetterberg,"Fonteh, AN",0
33103,H. Zetterberg,"Golden, LR",0
33104,H. Zetterberg,"Abdullah, L",0
33105,H. Zetterberg,"Shanmugam, NN",0
33106,H. Zetterberg,"Santoni, G",0
33107,H. Zetterberg,"Kerman, BE",0
33108,H. Zetterberg,"Self, W",0
33109,H. Zetterberg,"Yassine, HN",0
33110,H. Zetterberg,"Southwell, AL",0
33111,H. Zetterberg,"Hayden, MR",0
33112,H. Zetterberg,"Song, JJ",0
33113,H. Zetterberg,"Wild, Edward J.",0
33114,H. Zetterberg,"Seong, IS",0
33115,H. Zetterberg,"Kim, H",0
33116,H. Zetterberg,"Cheung, D",0
33117,H. Zetterberg,"Ko, Seunghyun",0
33118,H. Zetterberg,"Casal, L",0
33119,H. Zetterberg,"Black, Hailey F",0
33120,H. Zetterberg,"Potluri, N",0
33121,H. Zetterberg,"Smith, SEP",0
33122,H. Zetterberg,"Xie, YY",0
33123,H. Zetterberg,"Smith, ED",0
33124,H. Zetterberg,"Byrne, Lauren M.",0
33125,H. Zetterberg,A.E. Aly,0
33126,H. Zetterberg,"Yanick, C",0
33127,H. Zetterberg,"Banos, Raul",0
33128,H. Zetterberg,"Caron, NS",0
33129,H. Zetterberg,M.R. Hayden,0
33130,H. Zetterberg,"Southwell, Amber L.",0
33131,H. Zetterberg,"Gordon, B",0
33132,H. Zetterberg,"Anderson, LM",0
33133,H. Zetterberg,"Black, Hailey Findlay",0
33134,H. Zetterberg,"Anderson, C",0
33135,H. Zetterberg,"Potluri, Nalini",0
33136,H. Zetterberg,"Ko, S",0
33137,H. Zetterberg,"Xie, Yuanyun",0
33138,H. Zetterberg,"Aly, AE",0
33139,H. Zetterberg,"Banos, R",0
33140,H. Zetterberg,"Caron, Nicholas S.",0
33141,H. Zetterberg,"Hayden, Michael R",0
33142,H. Zetterberg,"Leavitt, BR",0
33143,H. Zetterberg,"Stanimirovic, D",0
33144,H. Zetterberg,"Abulrob, A",0
33145,H. Zetterberg,"McBride, JL",0
33146,H. Zetterberg,"Bone, JN",0
33147,H. Zetterberg,"Black, HF",0
33148,H. Zetterberg,"Aly, Amirah E.",0
33149,H. Zetterberg,"Sandhu, A",0
33150,H. Zetterberg,"Haqqani, AS",0
33151,H. Zetterberg,"Caron, Nicholas S",0
33152,H. Zetterberg,"Higham, Helen",0
33153,H. Zetterberg,"Noble, J Alison",0
33154,H. Zetterberg,"West, Simeon",0
33155,H. Zetterberg,"Vasalauskaite, Asta",0
33156,H. Zetterberg,"Sleep, Nick",0
33157,H. Zetterberg,"Rees, Tom",0
33158,H. Zetterberg,"Phillips, David",0
33159,H. Zetterberg,"Morecroft, Megan",0
33160,H. Zetterberg,"Margetts, Steve",0
33161,H. Zetterberg,"Harris, Catherine",0
33162,H. Zetterberg,"Burckett-St Laurent, David",0
33163,H. Zetterberg,"Macfarlane, Alan J R",0
33164,H. Zetterberg,"Bowness, James S",0
33165,H. Zetterberg,"Higham, H",0
33166,H. Zetterberg,"Noble, JA",0
33167,H. Zetterberg,"Vasalauskaite, A",0
33168,H. Zetterberg,"Woodworth, Glenn",0
33169,H. Zetterberg,"Taylor, Alasdair",0
33170,H. Zetterberg,"Sleep, N",0
33171,H. Zetterberg,"Rosenblatt, Meg",0
33172,H. Zetterberg,"Pawa, Amit",0
33173,H. Zetterberg,"Moka, Eleni",0
33174,H. Zetterberg,"Margetts, S",0
33175,H. Zetterberg,"Lobo, Clara",0
33176,H. Zetterberg,"Keane, Pearse A",0
33177,H. Zetterberg,"Hernandez, Nadia",0
33178,H. Zetterberg,"Burckett-St Laurent, D",0
33179,H. Zetterberg,"Bowness, James Simeon",0
33180,A. Heslegrave,J. Yu,0
33181,A. Heslegrave,Zhuang Ye,0
33182,A. Heslegrave,Jianbo Yu,0
33183,A. Heslegrave,Z. Ye,0
33184,A. Heslegrave,Yuan'An Liu,0
33185,A. Heslegrave,B. Tang,0
33186,A. Heslegrave,Fan Wu,0
33187,A. Heslegrave,Yi Su,0
33188,A. Heslegrave,Z. Hao,0
33189,A. Heslegrave,Z. Chen,0
33190,A. Heslegrave,Wenhao Fan,0
33191,A. Heslegrave,Y. Liu,0
33192,A. Heslegrave,F. Wu,0
33193,A. Heslegrave,Y. Su,0
33194,A. Heslegrave,J. Liu,0
33195,A. Heslegrave,S. Li,0
33196,A. Heslegrave,W. Fan,0
33197,A. Heslegrave,Y. B. Guo,0
33198,A. Heslegrave,L. Bian,0
33199,A. Heslegrave,"Guo, W",0
33200,A. Heslegrave,Shenghan Guo,0
33201,A. Heslegrave,W. Guo,0
33202,A. Heslegrave,"Guo, S",0
33203,A. Heslegrave,Weihong Guo,0
33204,A. Heslegrave,Z. Feng,0
33205,A. Heslegrave,D. Wang,0
33206,A. Heslegrave,S. Guo,0
33207,A. Heslegrave,Hicham Chaoui,0
33208,A. Heslegrave,Safieh Bamati,0
33209,A. Heslegrave,H. Chaoui,0
33210,A. Heslegrave,S. Bamati,0
33211,A. Heslegrave,Jiaxi Li,0
33212,A. Heslegrave,Bo Hu,0
33213,A. Heslegrave,J. Li,0
33214,A. Heslegrave,B. Hu,0
33215,A. Heslegrave,Andrea Bartolini,0
33216,A. Heslegrave,M. Milano,0
33217,A. Heslegrave,M. Molan,0
33218,A. Heslegrave,A. Borghesi,0
33219,A. Heslegrave,A. Bartolini,0
33220,A. Heslegrave,A. Burrello,0
33221,A. Heslegrave,Andrea Borghesi,0
33222,A. Heslegrave,W. D. Lu,0
33223,A. Heslegrave,B. Cline,0
33224,A. Heslegrave,S. Jeloka,0
33225,A. Heslegrave,X. Zhu,0
33226,A. Heslegrave,Z. Wang,0
33227,A. Heslegrave,M. Sun,0
33228,A. Heslegrave,Z. Zhao,0
33229,A. Heslegrave,S. Wang,0
33230,A. Heslegrave,Z. Wang,0
33231,A. Heslegrave,P. Tiwari,0
33232,A. Heslegrave,N. Ammar,0
33233,A. Heslegrave,A. Ganlath,0
33234,A. Heslegrave,H. Wang,0
33235,A. Heslegrave,K. Han,0
33236,A. Heslegrave,R. Gupta,0
33237,A. Heslegrave,Z. Wang,0
33238,A. Heslegrave,S. Wu,0
33239,A. Heslegrave,J. Zhao,0
33240,A. Heslegrave,B. Zhang,0
33241,A. Heslegrave,L. Zhang,0
33242,A. Heslegrave,Z. Wang,0
33243,A. Heslegrave,Y. Li,0
33244,A. Heslegrave,W. Cai,0
33245,A. Heslegrave,J. Cui,0
33246,A. Heslegrave,Z. Wang,0
33247,A. Heslegrave,R. Yan,0
33248,A. Heslegrave,X. Li,0
33249,A. Heslegrave,M. Wu,0
33250,A. Heslegrave,K. Wu,0
33251,A. Heslegrave,Z. Chen,0
33252,A. Heslegrave,R. Jin,0
33253,A. Heslegrave,Xiaoli Li,0
33254,A. Heslegrave,Zhenghua Chen,0
33255,A. Heslegrave,K. Gao,0
33256,A. Heslegrave,Keyu Wu,0
33257,A. Heslegrave,Min Wu,0
33258,A. Heslegrave,Riubing Jin,0
33259,A. Heslegrave,Xiandong Ma,0
33260,A. Heslegrave,K. A. A. Gamage,0
33261,A. Heslegrave,C. James Taylor,0
33262,A. Heslegrave,N. Javeid,0
33263,A. Heslegrave,Inam Ullah Khan,0
33264,A. Heslegrave,X. Ma,0
33265,A. Heslegrave,C. J. Taylor,0
33266,A. Heslegrave,Nadeem Javaid,0
33267,A. Heslegrave,I. U. Khan,0
33268,A. Heslegrave,"Boning, DS",0
33269,A. Heslegrave,A. Samolov,0
33270,A. Heslegrave,E. Wilson,0
33271,A. Heslegrave,R. Sprenkle,0
33272,A. Heslegrave,"Lang, CI",0
33273,A. Heslegrave,Duane S. Boning,0
33274,A. Heslegrave,A. Mckiernan,0
33275,A. Heslegrave,A. Bowers,0
33276,A. Heslegrave,P. Alfred,0
33277,A. Heslegrave,P. Cardillo,0
33278,A. Heslegrave,J. Ruth,0
33279,A. Heslegrave,A. A. Dujaili,0
33280,A. Heslegrave,J. Dillon,0
33281,A. Heslegrave,B. Lawler,0
33282,A. Heslegrave,F. -K. Sun,0
33283,A. Heslegrave,Cristopher I. Lang,0
33284,A. Heslegrave,D. S. Boning,0
33285,A. Heslegrave,P. Kothnur,0
33286,A. Heslegrave,S. Didari,0
33287,A. Heslegrave,A. Jansen,0
33288,A. Heslegrave,C. I. Lang,0
33289,A. Heslegrave,DL Zeng,0
33290,A. Heslegrave,YJ Wang,0
33291,A. Heslegrave,"Gao, F",0
33292,A. Heslegrave,"Wang, Yuanjia",0
33293,A. Heslegrave,"Zeng, Donglin",0
33294,A. Heslegrave,"Scahill, R I",0
33295,A. Heslegrave,"McColgan, P",0
33296,A. Heslegrave,"Li, Xiang",0
33297,A. Heslegrave,"Xie, SH",0
33298,A. Heslegrave,"Wang, YJ",0
33299,A. Heslegrave,"Marder, K",0
33300,A. Heslegrave,"Zeng, DL",0
33301,A. Heslegrave,"Li, X",0
33302,A. Heslegrave,"Christiani, DC",0
33303,A. Heslegrave,"Hou, LF",0
33304,A. Heslegrave,"Lin, XH",0
33305,A. Heslegrave,"Mucci, LA",0
33306,A. Heslegrave,"Wang, J",0
33307,A. Heslegrave,"Zheng, YN",0
33308,A. Heslegrave,"Su, L",0
33309,A. Heslegrave,"Hutchinson, JN",0
33310,A. Heslegrave,"Guo, YC",0
33311,A. Heslegrave,"Yuan, QY",0
33312,A. Heslegrave,"Du, ML",0
33313,A. Heslegrave,"Wang, ZH",0
33314,A. Heslegrave,"Friedlander, RM",0
33315,A. Heslegrave,"Carlisle, DL",0
33316,A. Heslegrave,"Poloyac, SM",0
33317,A. Heslegrave,"Minnigh, MB",0
33318,A. Heslegrave,"Oberly, P",0
33319,A. Heslegrave,"Wang, XM",0
33320,A. Heslegrave,"Li, F",0
33321,A. Heslegrave,"Yablonska, S",0
33322,A. Heslegrave,"Singh, T",0
33323,A. Heslegrave,"Kim, J",0
33324,A. Heslegrave,"Suofu, Y",0
33325,A. Heslegrave,"Baranov, SV",0
33326,A. Heslegrave,"Jauhari, A",0
33327,A. Heslegrave,"Wu, H",0
33328,A. Heslegrave,"Sun, GZ",0
33329,A. Heslegrave,"Zhang, T",0
33330,A. Heslegrave,"Jiang, TY",0
33331,A. Heslegrave,"Zeng, WP",0
33332,A. Heslegrave,"Su, B",0
33333,A. Heslegrave,"Wang, LL",0
33334,A. Heslegrave,"Song, T",0
33335,A. Heslegrave,"Zhang, LJ",0
33336,A. Heslegrave,"Wang, L",0
33337,A. Heslegrave,"Alexander, Daniel C.",0
33338,A. Heslegrave,"Scahill, Rachael I.",0
33339,A. Heslegrave,"Tabrizi, S.J.",0
33340,A. Heslegrave,"Paulsen, JS",0
33341,A. Heslegrave,"Georgiou-Karistianis, N",0
33342,A. Heslegrave,"Sampaio, C",0
33343,A. Heslegrave,"Mohan, A",0
33344,A. Heslegrave,"Poudel, GR",0
33345,A. Heslegrave,"Johnson, HJ",0
33346,A. Heslegrave,S. Gregory,0
33347,A. Heslegrave,"Aksman, L",0
33348,A. Heslegrave,"Eshaghi, A",0
33349,A. Heslegrave,Eileanoir B. Johnson,0
33350,A. Heslegrave,P.A. Wijeratne,0
33351,A. Heslegrave,S.J. Tabrizi,0
33352,A. Heslegrave,"Langbehn, D",0
33353,A. Heslegrave,"Sahakian, BJ",0
33354,A. Heslegrave,"Robbins, TW",0
33355,A. Heslegrave,"Rees, G",0
33356,A. Heslegrave,"Wild, EJ",0
33357,A. Heslegrave,"Zhang, H",0
33358,A. Heslegrave,"Zetterberg, H",0
33359,A. Heslegrave,"Sampaio, Cristina",0
33360,A. Heslegrave,"Hyare, H",0
33361,A. Heslegrave,"Heselgrave, A",1
33362,A. Heslegrave,"Byrne, LM",0
33363,A. Heslegrave,"Rodrigues, F B",0
33364,A. Heslegrave,"Wellington, H",0
33365,A. Heslegrave,"Fayer, K",0
33366,A. Heslegrave,"Estevez-Fraga, C",0
33367,A. Heslegrave,"McColgan, Peter",0
33368,A. Heslegrave,"Papoutsi, M",0
33369,A. Heslegrave,"Langley, C",0
33370,A. Heslegrave,"O'Callaghan, C",0
33371,A. Heslegrave,"Nair, A",0
33372,A. Heslegrave,"Lowe, J",0
33373,A. Heslegrave,"Parker, C",0
33374,A. Heslegrave,"Gregory, Sarah",0
33375,A. Heslegrave,"Johnson, E B",0
33376,A. Heslegrave,"Osborne-Crowley, K",0
33377,A. Heslegrave,"Zeun, P",0
33378,A. Heslegrave,Rachael I. Scahill,0
33379,A. Heslegrave,"Wild, Edward J",0
33380,A. Heslegrave,H. Zetterberg,0
33381,A. Heslegrave,A. Heslegrave,1
33382,A. Heslegrave,"Scahill, R.I.",0
33383,A. Heslegrave,"Schobel, S",0
33384,A. Heslegrave,"Tabrizi, Sarah J.",0
33385,A. Heslegrave,D.C. Alexander,0
33386,A. Heslegrave,"Furby, H",0
33387,A. Heslegrave,"Houghton, R",0
33388,A. Heslegrave,"Ghazaleh, N",0
33389,A. Heslegrave,E. De Vita,0
33390,A. Heslegrave,M. Arridge,0
33391,A. Heslegrave,"Wijeratne, PA",0
33392,A. Heslegrave,"Johnson, EB",0
33393,A. Heslegrave,"Tortelli, R",0
33394,A. Heslegrave,"Byrne, L M",0
33395,A. Heslegrave,F.B. Rodrigues,0
33396,A. Heslegrave,EJ. Wild,0
33397,A. Heslegrave,"Zetterberg, H",0
33398,A. Heslegrave,"Heslegrave, A.",1
33399,A. Heslegrave,R.I. Scahill,0
33400,A. Heslegrave,"De Vita, Enrico",0
33401,A. Heslegrave,"Arridge, M",0
33402,A. Heslegrave,"Foiani, MS",0
33403,A. Heslegrave,E.B. Johnson,0
33404,A. Heslegrave,R. Tortelli,0
33405,A. Heslegrave,"Rodrigues, Filipe B.",0
33406,A. Heslegrave,L.M. Byrne,0
33407,A. Heslegrave,"Ou, ZYA",0
33408,A. Heslegrave,"Alexander, DC",0
33409,A. Heslegrave,"Tabrizi, SJ",0
33410,A. Heslegrave,"Scahill, Rachael I.",0
33411,A. Heslegrave,"Paulsen, JS",0
33412,A. Heslegrave,"Georgiou-Karistianis, N",0
33413,A. Heslegrave,"Gregory, S",0
33414,A. Heslegrave,"Johnson, Eileanoir B.",0
33415,A. Heslegrave,"Wijeratne, Peter A.",0
33416,A. Heslegrave,"Wild, E J",0
33417,A. Heslegrave,"Zetterberg, Henrik",0
33418,A. Heslegrave,"Heslegrave, Amanda",1
33419,A. Heslegrave,"Tortelli, Rosanna",0
33420,A. Heslegrave,"Byrne, LM",0
33421,A. Heslegrave,"Scahill, RI",0
33422,A. Heslegrave,"Johnson, EB",0
33423,A. Heslegrave,"De Vita, E",0
33424,A. Heslegrave,"Arridge, Marzena",0
33425,A. Heslegrave,"Rodrigues, FB",0
33426,A. Heslegrave,"Lowe, AJ",0
33427,A. Heslegrave,"Abraham, NG",0
33428,A. Heslegrave,"Bhesania, SR",0
33429,A. Heslegrave,"Bialczak, A",0
33430,A. Heslegrave,"O'Hanlon, K",0
33431,A. Heslegrave,"Weingarten, JA",0
33432,A. Heslegrave,"Liu, L",0
33433,A. Heslegrave,"Singh, S",0
33434,A. Heslegrave,E. Thompson,0
33435,A. Heslegrave,"Shapiro, JI",0
33436,A. Heslegrave,"Peterson, SJ",0
33437,A. Heslegrave,"Sodhi, Komal",0
33438,A. Heslegrave,"Thompson, Ellen",0
33439,A. Heslegrave,"Tirona, Maria Tria",0
33440,A. Heslegrave,"Dao, B",0
33441,A. Heslegrave,"Zehra, M",0
33442,A. Heslegrave,"Pillai, SS",0
33443,A. Heslegrave,"Lakhani, Hari Vishal",0
33444,A. Heslegrave,"Thompson, E",0
33445,A. Heslegrave,"Sodhi, K",0
33446,A. Heslegrave,"Tirona, MT",0
33447,A. Heslegrave,"Lakhani, HV",0
33448,A. Heslegrave,"Puri, N",0
33449,A. Heslegrave,"Chaudhry, H",0
33450,A. Heslegrave,"Bonsu, G",0
33451,A. Heslegrave,"Pereira, DG",0
33452,A. Heslegrave,"Pillai, Sneha S.",0
33453,A. Heslegrave,"Harrington, Michael G",0
33454,A. Heslegrave,"Fonteh, Alfred N",0
33455,A. Heslegrave,"King, KS",0
33456,A. Heslegrave,"Lee, R",0
33457,A. Heslegrave,"Arakaki, Xianghong",0
33458,A. Heslegrave,M.G. Harrington,0
33459,A. Heslegrave,A.N. Fonteh,0
33460,A. Heslegrave,"Pogoda, Janice M.",0
33461,A. Heslegrave,"Chui, H",0
33462,A. Heslegrave,"King, Kevin S.",0
33463,A. Heslegrave,"Tran, T",0
33464,A. Heslegrave,"Edminster, SP",0
33465,A. Heslegrave,"Shenoi, S",0
33466,A. Heslegrave,"Castor, KJ",0
33467,A. Heslegrave,"Harrington, M. G. ",0
33468,A. Heslegrave,"Edminster, Sarah P.",0
33469,A. Heslegrave,X. Arakaki,0
33470,A. Heslegrave,"Chiang, AJ",0
33471,A. Heslegrave,"Fonteh, AN",0
33472,A. Heslegrave,"Harrington, MG",0
33473,A. Heslegrave,"Pogoda, JM",0
33474,A. Heslegrave,"Zlokovic, Berislav, V",0
33475,A. Heslegrave,"Fonteh, Alfred N.",0
33476,A. Heslegrave,"Arakaki, X",0
33477,A. Heslegrave,"Montagne, A",0
33478,A. Heslegrave,"Sagare, AP",0
33479,A. Heslegrave,"Sweeney, MD",0
33480,A. Heslegrave,"Gross, NB",0
33481,A. Heslegrave,"Cowan, RP",0
33482,A. Heslegrave,"Bowman, GL",0
33483,A. Heslegrave,"Scarmeas, N",0
33484,A. Heslegrave,"Samieri, C",0
33485,A. Heslegrave,"Cunnane, S",0
33486,A. Heslegrave,"Tanzi, R",0
33487,A. Heslegrave,"Zlokovic, BV",0
33488,A. Heslegrave,"Albensi, BC",0
33489,A. Heslegrave,"Johnson, LA",0
33490,A. Heslegrave,"Swerdlow, RH",0
33491,A. Heslegrave,"Feldman, HH",0
33492,A. Heslegrave,"Luchsinger, JA",0
33493,A. Heslegrave,"Kalaria, R",0
33494,A. Heslegrave,"Gibson, GE",0
33495,A. Heslegrave,"Graff, J",0
33496,A. Heslegrave,"Harrington, Michael G.",0
33497,A. Heslegrave,"Fonteh, AN",0
33498,A. Heslegrave,"Golden, LR",0
33499,A. Heslegrave,"Abdullah, L",0
33500,A. Heslegrave,"Shanmugam, NN",0
33501,A. Heslegrave,"Santoni, G",0
33502,A. Heslegrave,"Kerman, BE",0
33503,A. Heslegrave,"Self, W",0
33504,A. Heslegrave,"Yassine, HN",0
33505,A. Heslegrave,"Southwell, AL",0
33506,A. Heslegrave,"Hayden, MR",0
33507,A. Heslegrave,"Song, JJ",0
33508,A. Heslegrave,"Wild, Edward J.",0
33509,A. Heslegrave,"Seong, IS",0
33510,A. Heslegrave,"Kim, H",0
33511,A. Heslegrave,"Cheung, D",0
33512,A. Heslegrave,"Ko, Seunghyun",0
33513,A. Heslegrave,"Casal, L",0
33514,A. Heslegrave,"Black, Hailey F",0
33515,A. Heslegrave,"Potluri, N",0
33516,A. Heslegrave,"Smith, SEP",0
33517,A. Heslegrave,"Xie, YY",0
33518,A. Heslegrave,"Smith, ED",0
33519,A. Heslegrave,"Byrne, Lauren M.",0
33520,A. Heslegrave,A.E. Aly,0
33521,A. Heslegrave,"Yanick, C",0
33522,A. Heslegrave,"Banos, Raul",0
33523,A. Heslegrave,"Caron, NS",0
33524,A. Heslegrave,M.R. Hayden,0
33525,A. Heslegrave,"Southwell, Amber L.",0
33526,A. Heslegrave,"Gordon, B",0
33527,A. Heslegrave,"Anderson, LM",0
33528,A. Heslegrave,"Black, Hailey Findlay",0
33529,A. Heslegrave,"Anderson, C",0
33530,A. Heslegrave,"Potluri, Nalini",0
33531,A. Heslegrave,"Ko, S",0
33532,A. Heslegrave,"Xie, Yuanyun",0
33533,A. Heslegrave,"Aly, AE",0
33534,A. Heslegrave,"Banos, R",0
33535,A. Heslegrave,"Caron, Nicholas S.",0
33536,A. Heslegrave,"Hayden, Michael R",0
33537,A. Heslegrave,"Leavitt, BR",0
33538,A. Heslegrave,"Stanimirovic, D",0
33539,A. Heslegrave,"Abulrob, A",0
33540,A. Heslegrave,"McBride, JL",0
33541,A. Heslegrave,"Bone, JN",0
33542,A. Heslegrave,"Black, HF",0
33543,A. Heslegrave,"Aly, Amirah E.",0
33544,A. Heslegrave,"Sandhu, A",0
33545,A. Heslegrave,"Haqqani, AS",0
33546,A. Heslegrave,"Caron, Nicholas S",0
33547,A. Heslegrave,"Higham, Helen",0
33548,A. Heslegrave,"Noble, J Alison",0
33549,A. Heslegrave,"West, Simeon",0
33550,A. Heslegrave,"Vasalauskaite, Asta",0
33551,A. Heslegrave,"Sleep, Nick",0
33552,A. Heslegrave,"Rees, Tom",0
33553,A. Heslegrave,"Phillips, David",0
33554,A. Heslegrave,"Morecroft, Megan",0
33555,A. Heslegrave,"Margetts, Steve",0
33556,A. Heslegrave,"Harris, Catherine",0
33557,A. Heslegrave,"Burckett-St Laurent, David",0
33558,A. Heslegrave,"Macfarlane, Alan J R",0
33559,A. Heslegrave,"Bowness, James S",0
33560,A. Heslegrave,"Higham, H",0
33561,A. Heslegrave,"Noble, JA",0
33562,A. Heslegrave,"Vasalauskaite, A",0
33563,A. Heslegrave,"Woodworth, Glenn",0
33564,A. Heslegrave,"Taylor, Alasdair",0
33565,A. Heslegrave,"Sleep, N",0
33566,A. Heslegrave,"Rosenblatt, Meg",0
33567,A. Heslegrave,"Pawa, Amit",0
33568,A. Heslegrave,"Moka, Eleni",0
33569,A. Heslegrave,"Margetts, S",0
33570,A. Heslegrave,"Lobo, Clara",0
33571,A. Heslegrave,"Keane, Pearse A",0
33572,A. Heslegrave,"Hernandez, Nadia",0
33573,A. Heslegrave,"Burckett-St Laurent, D",0
33574,A. Heslegrave,"Bowness, James Simeon",0
33575,"Scahill, R.I.",J. Yu,0
33576,"Scahill, R.I.",Zhuang Ye,0
33577,"Scahill, R.I.",Jianbo Yu,0
33578,"Scahill, R.I.",Z. Ye,0
33579,"Scahill, R.I.",Yuan'An Liu,0
33580,"Scahill, R.I.",B. Tang,0
33581,"Scahill, R.I.",Fan Wu,0
33582,"Scahill, R.I.",Yi Su,0
33583,"Scahill, R.I.",Z. Hao,0
33584,"Scahill, R.I.",Z. Chen,0
33585,"Scahill, R.I.",Wenhao Fan,0
33586,"Scahill, R.I.",Y. Liu,0
33587,"Scahill, R.I.",F. Wu,0
33588,"Scahill, R.I.",Y. Su,0
33589,"Scahill, R.I.",J. Liu,0
33590,"Scahill, R.I.",S. Li,0
33591,"Scahill, R.I.",W. Fan,0
33592,"Scahill, R.I.",Y. B. Guo,0
33593,"Scahill, R.I.",L. Bian,0
33594,"Scahill, R.I.","Guo, W",0
33595,"Scahill, R.I.",Shenghan Guo,0
33596,"Scahill, R.I.",W. Guo,0
33597,"Scahill, R.I.","Guo, S",0
33598,"Scahill, R.I.",Weihong Guo,0
33599,"Scahill, R.I.",Z. Feng,0
33600,"Scahill, R.I.",D. Wang,0
33601,"Scahill, R.I.",S. Guo,0
33602,"Scahill, R.I.",Hicham Chaoui,0
33603,"Scahill, R.I.",Safieh Bamati,0
33604,"Scahill, R.I.",H. Chaoui,0
33605,"Scahill, R.I.",S. Bamati,0
33606,"Scahill, R.I.",Jiaxi Li,0
33607,"Scahill, R.I.",Bo Hu,0
33608,"Scahill, R.I.",J. Li,0
33609,"Scahill, R.I.",B. Hu,0
33610,"Scahill, R.I.",Andrea Bartolini,0
33611,"Scahill, R.I.",M. Milano,0
33612,"Scahill, R.I.",M. Molan,0
33613,"Scahill, R.I.",A. Borghesi,0
33614,"Scahill, R.I.",A. Bartolini,0
33615,"Scahill, R.I.",A. Burrello,0
33616,"Scahill, R.I.",Andrea Borghesi,0
33617,"Scahill, R.I.",W. D. Lu,0
33618,"Scahill, R.I.",B. Cline,0
33619,"Scahill, R.I.",S. Jeloka,0
33620,"Scahill, R.I.",X. Zhu,0
33621,"Scahill, R.I.",Z. Wang,0
33622,"Scahill, R.I.",M. Sun,0
33623,"Scahill, R.I.",Z. Zhao,0
33624,"Scahill, R.I.",S. Wang,0
33625,"Scahill, R.I.",Z. Wang,0
33626,"Scahill, R.I.",P. Tiwari,0
33627,"Scahill, R.I.",N. Ammar,0
33628,"Scahill, R.I.",A. Ganlath,0
33629,"Scahill, R.I.",H. Wang,0
33630,"Scahill, R.I.",K. Han,0
33631,"Scahill, R.I.",R. Gupta,0
33632,"Scahill, R.I.",Z. Wang,0
33633,"Scahill, R.I.",S. Wu,0
33634,"Scahill, R.I.",J. Zhao,0
33635,"Scahill, R.I.",B. Zhang,0
33636,"Scahill, R.I.",L. Zhang,0
33637,"Scahill, R.I.",Z. Wang,0
33638,"Scahill, R.I.",Y. Li,0
33639,"Scahill, R.I.",W. Cai,0
33640,"Scahill, R.I.",J. Cui,0
33641,"Scahill, R.I.",Z. Wang,0
33642,"Scahill, R.I.",R. Yan,0
33643,"Scahill, R.I.",X. Li,0
33644,"Scahill, R.I.",M. Wu,0
33645,"Scahill, R.I.",K. Wu,0
33646,"Scahill, R.I.",Z. Chen,0
33647,"Scahill, R.I.",R. Jin,0
33648,"Scahill, R.I.",Xiaoli Li,0
